District,Type,Built by,Longitude,Latitude,ID
Gangnam-gu,Tour site,Min. of Future(KT),127.0464205,37.519128,WF141194
Gangnam-gu,Tour site,Min. of Future(KT),127.0464205,37.519128,WF141195
Gangnam-gu,Tour site,Min. of Future(KT),127.0464205,37.519128,WF141196
Gangnam-gu,Welfare facility,Min. of Future(SKT),127.0934479,37.4847268,WF141197
Gangnam-gu,Welfare facility,Min. of Future(SKT),127.0934479,37.4847268,WF141198
Gangnam-gu,Welfare facility,Min. of Future(SKT),127.0934479,37.4847268,WF141199
Gangnam-gu,Welfare facility,Min. of Future(SKT),127.0934479,37.4847268,WF141200
Gangnam-gu,Welfare facility,Min. of Future(SKT),127.0934479,37.4847268,WF141201
Gangnam-gu,Welfare facility,Min. of Future(SKT),127.0934479,37.4847268,WF141202
Gangnam-gu,Welfare facility,Min. of Future(SKT),127.0934479,37.4847268,WF141203
Gangnam-gu,Welfare facility,Min. of Future(SKT),127.0934479,37.4847268,WF141204
Gangnam-gu,Welfare facility,Min. of Future(SKT),127.0934479,37.4847268,WF141205
Gangnam-gu,Welfare facility,Min. of Future(SKT),127.0934479,37.4847268,WF141206
Gangnam-gu,Welfare facility,Min. of Future(SKT),127.0934479,37.4847268,WF141207
Gangnam-gu,Welfare facility,Min. of Future(SKT),127.0934479,37.4847268,WF141208
Gangnam-gu,Welfare facility,Min. of Future(SKT),127.0934479,37.4847268,WF141209
Gangnam-gu,Welfare facility,Min. of Future(SKT),127.0934479,37.4847268,WF141210
Gangnam-gu,Welfare facility,Min. of Future(LGU+),127.07517,37.4925619,WF141211
Gangnam-gu,Welfare facility,Min. of Future(LGU+),127.07517,37.4925619,WF141212
Gangnam-gu,Welfare facility,Min. of Future(LGU+),127.07517,37.4925619,WF141213
Gangnam-gu,Welfare facility,Min. of Future(LGU+),127.07517,37.4925619,WF141214
Gangnam-gu,Bus stop,KT,127.029331,37.498251,WF141215
Gangnam-gu,Bus stop,KT,127.026214,37.497742,WF141216
Gangnam-gu,Bus stop,KT,127.026214,37.497742,WF141217
Gangnam-gu,Bus stop,KT,127.050539,37.504728,WF141218
Gangnam-gu,Bus stop,KT,127.022059,37.517435,WF141219
Gangnam-gu,Bus stop,KT,127.061086,37.511989,WF141220
Gangnam-gu,Park,Seoul City,127.022462,37.5113394,WF151001
Gangnam-gu,Park,Seoul City,127.025118,37.5085141,WF151002
Gangnam-gu,Main Street,Seoul City,127.0237475,37.5076678,WF151003
Gangnam-gu,Main Street,Seoul City,127.0237475,37.5076678,WF151004
Gangnam-gu,Park,Seoul City,127.022421,37.5126222,WF151005
Gangnam-gu,Main Street,Seoul City,127.0527912,37.5038166,WF151006
Gangnam-gu,Main Street,Seoul City,127.0547593,37.5043924,WF151007
Gangnam-gu,Main Street,Seoul City,127.0517226,37.5037458,WF151008
Gangnam-gu,Park,Seoul City,127.0443385,37.4849477,WF151009
Gangnam-gu,Park,Seoul City,127.046824,37.4845582,WF151010
Gangnam-gu,Park,Seoul City,127.0774436,37.4899302,WF151011
Gangnam-gu,Main Street,Seoul City,127.0824159,37.4897097,WF151012
Gangnam-gu,Main Street,Seoul City,127.0851065,37.4905227,WF151013
Gangnam-gu,Park,Seoul City,127.085556,37.4914386,WF151014
Gangnam-gu,Public facility,District,127.0474601,37.5175201,WF151015
Gangnam-gu,Main Street,District,127.0279043,37.5129732,WF151016
Gangnam-gu,Main Street,District,127.0279043,37.5129732,WF151017
Gangnam-gu,Main Street,District,127.0270036,37.5088865,WF151021
Gangnam-gu,Main Street,District,127.0270036,37.5088865,WF151022
Gangnam-gu,Main Street,District,127.0270036,37.5088865,WF151023
Gangnam-gu,Main Street,District,127.0677864,37.5026294,WF151026
Gangnam-gu,Main Street,District,127.0677864,37.5026294,WF151027
Gangnam-gu,Main Street,District,127.0234171,37.5226349,WF151033
Gangnam-gu,Main Street,District,127.0234171,37.5226349,WF151034
Gangnam-gu,Main Street,District,127.0194679,37.5191655,WF151035
Gangnam-gu,Main Street,District,127.0194679,37.5191655,WF151036
Gangnam-gu,Main Street,District,127.0194304,37.5210631,WF151037
Gangnam-gu,Main Street,District,127.0194304,37.5210631,WF151038
Gangnam-gu,Main Street,District,127.0221394,37.5204462,WF151039
Gangnam-gu,Main Street,District,127.0221394,37.5204462,WF151040
Gangnam-gu,Main Street,District,127.0233045,37.5231813,WF151041
Gangnam-gu,Main Street,District,127.0234708,37.5221581,WF151042
Gangnam-gu,Main Street,District,127.0234708,37.5221581,WF151043
Gangnam-gu,Main Street,District,127.0205662,37.5264782,WF151047
Gangnam-gu,Main Street,District,127.0235939,37.5214906,WF151048
Gangnam-gu,Main Street,District,127.0235939,37.5214906,WF151049
Gangnam-gu,Main Street,District,127.0397394,37.5278994,WF151050
Gangnam-gu,Main Street,District,127.0397394,37.5278994,WF151051
Gangnam-gu,Main Street,District,127.0397394,37.5278994,WF151052
Gangnam-gu,Main Street,District,127.0364088,37.5318139,WF151053
Gangnam-gu,Main Street,District,127.0364088,37.5318139,WF151054
Gangnam-gu,Main Street,District,127.0401531,37.5309035,WF151055
Gangnam-gu,Main Street,District,127.0401531,37.5309035,WF151056
Gangnam-gu,Main Street,District,127.0416981,37.5303377,WF151057
Gangnam-gu,Main Street,District,127.0416981,37.5303377,WF151058
Gangnam-gu,Main Street,District,127.0439619,37.5297634,WF151059
Gangnam-gu,Main Street,District,127.0439619,37.5297634,WF151060
Gangnam-gu,Main Street,District,127.0379122,37.5315029,WF151061
Gangnam-gu,Main Street,District,127.0379122,37.5315029,WF151062
Gangnam-gu,Main Street,District,127.0254385,37.504102,WF151063
Gangnam-gu,Main Street,District,127.0254385,37.504102,WF151064
Gangnam-gu,Main Street,District,127.0254385,37.504102,WF151065
Gangnam-gu,Main Street,District,127.0325035,37.4920831,WF151066
Gangnam-gu,Main Street,District,127.0270788,37.5021895,WF151067
Gangnam-gu,Main Street,District,127.0268521,37.5042571,WF151068
Gangnam-gu,Main Street,District,127.0268521,37.5042571,WF151069
Gangnam-gu,Main Street,District,127.0316961,37.4918107,WF151070
Gangnam-gu,Main Street,District,127.0316961,37.4918107,WF151071
Gangnam-gu,Main Street,District,127.0332498,37.4922788,WF151072
Gangnam-gu,Main Street,District,127.0448891,37.5179875,WF151077
Gangnam-gu,Main Street,District,127.0448891,37.5179875,WF151078
Gangnam-gu,Main Street,District,127.0431883,37.5229133,WF151079
Gangnam-gu,Main Street,District,127.0431883,37.5229133,WF151080
Gangnam-gu,Main Street,District,127.0489332,37.5251201,WF151081
Gangnam-gu,Public facility,Min. of Future(LGU+),127.0717546,37.4955815,WF151082
Gangnam-gu,Public facility,Min. of Future(LGU+),127.0380541,37.4976121,WF151083
Gangnam-gu,Welfare facility,Min. of Future(KT),127.0901293,37.483816,WF151084
Gangnam-gu,Welfare facility,Min. of Future(KT),127.0901293,37.483816,WF151085
Gangnam-gu,Welfare facility,Min. of Future(KT),127.0901293,37.483816,WF151086
Gangnam-gu,Welfare facility,Min. of Future(KT),127.0901293,37.483816,WF151087
Gangnam-gu,Welfare facility,Min. of Future(KT),127.0901293,37.483816,WF151088
Gangnam-gu,Welfare facility,Min. of Future(KT),127.0901293,37.483816,WF151089
Gangnam-gu,Welfare facility,Min. of Future(KT),127.0901293,37.483816,WF151090
Gangnam-gu,Welfare facility,Min. of Future(KT),127.0901293,37.483816,WF151091
Gangnam-gu,Welfare facility,Min. of Future(KT),127.0901293,37.483816,WF151092
Gangnam-gu,Welfare facility,Min. of Future(KT),127.0901293,37.483816,WF151093
Gangnam-gu,Welfare facility,Min. of Future(KT),127.0901293,37.483816,WF151094
Gangnam-gu,Welfare facility,Min. of Future(KT),127.0901293,37.483816,WF151095
Gangnam-gu,Welfare facility,Min. of Future(KT),127.0901293,37.483816,WF151096
Gangnam-gu,Welfare facility,Min. of Future(KT),127.0901293,37.483816,WF151097
Gangnam-gu,Welfare facility,Min. of Future(KT),127.0901293,37.483816,WF151098
Gangnam-gu,Welfare facility,Min. of Future(KT),127.0901293,37.483816,WF151099
Gangnam-gu,Welfare facility,Min. of Future(KT),127.0901293,37.483816,WF151100
Gangnam-gu,Welfare facility,Min. of Future(KT),127.0901293,37.483816,WF151101
Gangnam-gu,Welfare facility,Min. of Future(KT),127.0901293,37.483816,WF151102
Gangnam-gu,Welfare facility,Min. of Future(KT),127.0901293,37.483816,WF151103
Gangnam-gu,Tour site,Min. of Future(KT),127.0469916,37.5137356,WF151104
Gangnam-gu,Tour site,Min. of Future(SKT),127.10525,37.4891013,WF151105
Gangnam-gu,Tour site,Min. of Future(SKT),127.10525,37.4891013,WF151106
Gangnam-gu,Tour site,Min. of Future(SKT),127.10525,37.4891013,WF151107
Gangnam-gu,Tour site,Min. of Future(SKT),127.10525,37.4891013,WF151108
Gangnam-gu,Tour site,Min. of Future(SKT),127.10525,37.4891013,WF151109
Gangnam-gu,Tour site,Min. of Future(SKT),127.10525,37.4891013,WF151110
Gangnam-gu,Tour site,Min. of Future(SKT),127.10525,37.4891013,WF151111
Gangnam-gu,Tour site,Min. of Future(SKT),127.10525,37.4891013,WF151112
Gangnam-gu,Tour site,Min. of Future(SKT),127.10525,37.4891013,WF151113
Gangnam-gu,Tour site,Min. of Future(SKT),127.10525,37.4891013,WF151114
Gangnam-gu,Tour site,Min. of Future(SKT),127.10525,37.4891013,WF151115
Gangnam-gu,Public facility,Min. of Future(LGU+),127.0307472,37.5007248,WF151116
Gangnam-gu,Tour site,Min. of Future(SKT),127.0300534,37.5022354,WF151117
Gangnam-gu,Public facility,Min. of Future(SKT),127.030865,37.5004619,WF151118
Gangnam-gu,Public facility,Min. of Future(LGU+),127.0476601,37.5037628,WF151119
Gangnam-gu,Tour site,Min. of Future(SKT),127.0372,37.5173333,WF151120
Gangnam-gu,Tour site,Min. of Future(SKT),127.0372,37.5173333,WF151121
Gangnam-gu,Welfare facility,Min. of Future(SKT),127.0382173,37.5235584,WF151122
Gangnam-gu,Welfare facility,Min. of Future(SKT),127.0382173,37.5235584,WF151123
Gangnam-gu,Welfare facility,Min. of Future(SKT),127.0382173,37.5235584,WF151124
Gangnam-gu,Welfare facility,Min. of Future(SKT),127.0382173,37.5235584,WF151125
Gangnam-gu,Welfare facility,Min. of Future(SKT),127.0382173,37.5235584,WF151126
Gangnam-gu,Welfare facility,Min. of Future(SKT),127.0382173,37.5235584,WF151127
Gangnam-gu,Tour site,Min. of Future(SKT),127.0820634,37.4927971,WF151128
Gangnam-gu,Tour site,Min. of Future(SKT),127.0820634,37.4927971,WF151129
Gangnam-gu,Tour site,Min. of Future(SKT),127.0820634,37.4927971,WF151130
Gangnam-gu,Tour site,Min. of Future(SKT),127.0820634,37.4927971,WF151131
Gangnam-gu,Tour site,Min. of Future(SKT),127.0820634,37.4927971,WF151132
Gangnam-gu,Tour site,Min. of Future(SKT),127.0820634,37.4927971,WF151133
Gangnam-gu,Tour site,Min. of Future(SKT),127.0578185,37.4997257,WF151134
Gangnam-gu,Tour site,Min. of Future(SKT),127.0578185,37.4997257,WF151135
Gangnam-gu,Tour site,KT,127.019258,37.520737,WF161001
Gangnam-gu,Tour site,KT,127.019258,37.520737,WF161002
Gangnam-gu,Tour site,KT,127.019258,37.520737,WF161003
Gangnam-gu,Tour site,KT,127.019258,37.520737,WF161004
Gangnam-gu,Tour site,KT,127.019258,37.520737,WF161005
Gangnam-gu,Tour site,KT,127.019258,37.520737,WF161006
Gangnam-gu,Tour site,KT,127.019258,37.520737,WF161007
Gangnam-gu,Tour site,KT,127.019258,37.520737,WF161008
Gangnam-gu,Tour site,KT,127.050341,37.497238,WF161009
Gangnam-gu,Tour site,KT,127.071269,37.496065,WF161010
Gangnam-gu,Tour site,KT,127.071269,37.496065,WF161011
Gangnam-gu,Tour site,KT,127.071269,37.496065,WF161012
Gangnam-gu,Public facility,KT,127.086693,37.483072,WF161013
Gangnam-gu,Public facility,KT,127.086693,37.483072,WF161014
Gangnam-gu,Public facility,KT,127.060442,37.482884,WF161015
Gangnam-gu,Public facility,KT,127.060442,37.482884,WF161016
Gangnam-gu,Public facility,KT,127.020725,37.512998,WF161017
Gangnam-gu,Public facility,KT,127.020725,37.512998,WF161018
Gangnam-gu,Public facility,KT,127.020725,37.512998,WF161019
Gangnam-gu,Public facility,KT,127.020725,37.512998,WF161020
Gangnam-gu,Public facility,KT,127.020725,37.512998,WF161021
Gangnam-gu,Public facility,KT,127.020725,37.512998,WF161022
Gangnam-gu,Public facility,KT,127.020725,37.512998,WF161023
Gangnam-gu,Public facility,KT,127.020725,37.512998,WF161024
Gangnam-gu,Park,Seoul City,127.034509,37.531909,WF161025
Gangnam-gu,Park,Seoul City,127.088184,37.492045,WF161026
Gangnam-gu,Park,Seoul City,127.049083,37.476252,WF161027
Gangnam-gu,Main Street,Seoul City,127.0285427,37.5119599,WF161028
Gangnam-gu,Main Street,Seoul City,127.0285427,37.5119599,WF161029
Gangnam-gu,Main Street,Seoul City,127.0280537,37.5195066,WF161030
Gangnam-gu,Main Street,Seoul City,127.0280537,37.5195066,WF161031
Gangnam-gu,Park,Seoul City,127.026729,37.510636,WF161032
Gangnam-gu,Park,Seoul City,127.057718,37.489163,WF161033
Gangnam-gu,Main Street,Seoul City,127.064457,37.494119,WF161034
Gangnam-gu,Park,Seoul City,127.069515,37.495408,WF161035
Gangnam-gu,Park,Seoul City,127.051358,37.501912,WF161036
Gangnam-gu,Park,Seoul City,127.045263,37.482951,WF161037
Gangnam-gu,Park,Seoul City,127.046301,37.485098,WF161038
Gangnam-gu,Park,Seoul City,127.050098,37.506289,WF161039
Gangnam-gu,Park,Seoul City,127.046036,37.510018,WF161040
Gangnam-gu,Park,Seoul City,127.048166,37.510577,WF161041
Gangnam-gu,Park,Seoul City,127.050471,37.510841,WF161042
Gangnam-gu,Park,Seoul City,127.052487,37.507021,WF161043
Gangnam-gu,Park,Seoul City,127.051146,37.506791,WF161044
Gangnam-gu,Park,Seoul City,127.054625,37.506864,WF161045
Gangnam-gu,Park,Seoul City,127.052135,37.474349,WF161046
Gangnam-gu,Park,Seoul City,127.029207,37.525529,WF161047
Gangnam-gu,Park,Seoul City,127.029095,37.52364,WF161048
Gangnam-gu,Park,Seoul City,127.026004,37.520766,WF161049
Gangnam-gu,Main Street,Seoul City,127.045726,37.505264,WF161050
Gangnam-gu,Main Street,Seoul City,127.045726,37.505264,WF161051
Gangnam-gu,Main Street,Seoul City,127.045173,37.50433,WF161052
Gangnam-gu,Main Street,Seoul City,127.045173,37.50433,WF161053
Gangnam-gu,Main Street,Seoul City,127.040205,37.504159,WF161054
Gangnam-gu,Main Street,Seoul City,127.040205,37.504159,WF161055
Gangnam-gu,Main Street,Seoul City,127.034323,37.501606,WF161056
Gangnam-gu,Main Street,Seoul City,127.034323,37.501606,WF161057
Gangnam-gu,Main Street,Seoul City,127.043942,37.50395,WF161058
Gangnam-gu,Main Street,Seoul City,127.043942,37.50395,WF161059
Gangnam-gu,Main Street,Seoul City,127.046755,37.504808,WF161060
Gangnam-gu,Main Street,Seoul City,127.046755,37.504808,WF161061
Gangnam-gu,Main Street,Seoul City,127.04874,37.505185,WF161062
Gangnam-gu,Main Street,Seoul City,127.04874,37.505185,WF161063
Gangnam-gu,Main Street,Seoul City,127.046392,37.506918,WF161064
Gangnam-gu,Main Street,Seoul City,127.046392,37.506918,WF161065
Gangnam-gu,Park,Seoul City,127.033904,37.490864,WF161066
Gangnam-gu,Park,Seoul City,127.082668,37.492127,WF161067
Gangnam-gu,Park,Seoul City,127.082668,37.492127,WF161068
Gangnam-gu,Park,Seoul City,127.085908,37.483349,WF161069
Gangnam-gu,Main Street,SKT,127.040164,37.517632,WF172111
Gangnam-gu,Main Street,SKT,127.038726,37.51716,WF172112
Gangnam-gu,Main Street,SKT,127.03746,37.516849,WF172113
Gangnam-gu,Main Street,SKT,127.040092,37.516033,WF172114
Gangnam-gu,Main Street,SKT,127.021618,37.511108,WF172115
Gangnam-gu,Main Street,SKT,127.022412,37.510807,WF172116
Gangnam-gu,Main Street,SKT,127.022847,37.509833,WF172117
Gangnam-gu,Main Street,SKT,127.0244606,37.5061979,WF172118
Gangnam-gu,Main Street,SKT,127.02333,37.508841,WF172119
Gangnam-gu,Main Street,SKT,127.042808,37.527267,WF172120
Gangnam-gu,Main Street,SKT,127.040807,37.527799,WF172121
Gangnam-gu,Main Street,SKT,127.039219,37.528216,WF172122
Gangnam-gu,Main Street,SKT,127.037089,37.528752,WF172123
Gangnam-gu,Main Street,SKT,127.037443,37.528587,WF172124
Gangnam-gu,Main Street,SKT,127.040788,37.527716,WF172125
Gangnam-gu,Main Street,SKT,127.04277,37.527199,WF172126
Gangnam-gu,Main Street,SKT,127.044981,37.526628,WF172127
Gangnam-gu,Main Street,SKT,127.054096,37.511747,WF172128
Gangnam-gu,Main Street,SKT,127.054691,37.51059,WF172129
Gangnam-gu,Main Street,SKT,127.05534,37.509347,WF172130
Gangnam-gu,Main Street,SKT,127.056376,37.507496,WF172131
Gangnam-gu,Main Street,SKT,127.055902,37.512182,WF172132
Gangnam-gu,Main Street,SKT,127.056326,37.511122,WF172133
Gangnam-gu,Main Street,SKT,127.056846,37.509833,WF172134
Gangnam-gu,Main Street,SKT,127.057275,37.508935,WF172135
Gangnam-gu,Main Street,SKT,127.057881,37.507667,WF172136
Gangnam-gu,Main Street,SKT,127.057237,37.511688,WF172137
Gangnam-gu,Main Street,SKT,127.058407,37.509557,WF172138
Gangnam-gu,Main Street,SKT,127.0584647,37.5093782,WF172139
Gangnam-gu,Main Street,SKT,127.0590081,37.5083498,WF172140
Gangnam-gu,Main Street,SKT,127.0563929,37.5069936,WF172141
Gangnam-gu,Public facility,SKT,127.047978,37.522883,WF172142
Gangnam-gu,Main Street,SKT,127.0254971,37.5041363,WF172143
Gangnam-gu,Main Street,SKT,127.0268089,37.5029588,WF172144
Gangnam-gu,Main Street,SKT,127.0260913,37.5028449,WF172145
Gangnam-gu,Main Street,SKT,127.0263042,37.5011279,WF172146
Gangnam-gu,Main Street,SKT,127.0267145,37.5016026,WF172147
Gangnam-gu,Main Street,SKT,127.0289419,37.5007622,WF172148
Gangnam-gu,Main Street,SKT,127.0278116,37.4992239,WF172149
Gangnam-gu,Main Street,SKT,127.0294035,37.4997219,WF172150
Gangnam-gu,Main Street,SKT,127.0297038,37.4991468,WF172151
Gangnam-gu,Public facility,District,127.0410033,37.5082915,WF172513
Gangnam-gu,Tour site,District,127.0371501,37.5173101,WF172514
Gangnam-gu,Tour site,District,127.0518801,37.4770901,WF172515
Gangnam-gu,Tour site,District,127.0518801,37.4770901,WF172516
Gangnam-gu,Tour site,District,127.0518801,37.4770901,WF172517
Gangnam-gu,Tour site,District,127.0518801,37.4770901,WF172518
Gangnam-gu,Tour site,District,127.0518801,37.4770901,WF172519
Gangnam-gu,Public facility,District,127.0642501,37.4938501,WF172520
Gangnam-gu,Public facility,District,127.0642501,37.4938501,WF172521
Gangnam-gu,Public facility,District,127.0642501,37.4938501,WF172522
